"","X","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"16806",16806,9268200380,"11/18/2014",505000,2,1,1250,5040,1,"WF_NO",0,"Co_3_Med","7",950,300,1920,0,98117,476.959,-122.365,1290,5040
"16807",16807,2008000420,"10/27/2014",280500,3,1.75,2440,10179,1,"WF_NO",0,"Co_4_High","7",1220,1220,1962,0,98198,474.118,-122.314,1650,9711
"16808",16808,8914100170,"7/31/2014",610000,3,2.5,2910,12283,2,"WF_NO",2,"Co_3_Med","10",2910,0,1993,0,98058,474.602,-122.152,2680,22499
"16809",16809,6654700250,"08/12/2014",381000,5,2.75,3060,6895,2,"WF_NO",0,"Co_3_Med","8",3060,0,2003,0,98042,473.809,-122.098,2590,6895
"16810",16810,6139800430,"5/22/2014",482000,5,2.25,2230,9600,1,"WF_NO",0,"Co_3_Med","8",1320,910,1978,0,98077,477.466,-122.076,2080,9760
"16811",16811,9477201470,"10/22/2014",379950,3,1,1270,6900,1,"WF_NO",0,"Co_3_Med","7",1270,0,1977,0,98034,477.279,-122.192,1480,7280
"16812",16812,3025300095,"10/09/2014",2500000,4,4.5,4300,19844,2,"WF_NO",0,"Co_3_Med","11",4300,0,1985,1999,98039,476.218,-122.237,3070,19845
"16813",16813,3211290050,"6/23/2014",425000,3,2.25,1580,39189,1,"WF_NO",0,"Co_3_Med","7",1180,400,1992,0,98053,476.365,-121.972,1580,29649
"16814",16814,7511200190,"09/10/2014",580000,4,2.25,2570,36465,2,"WF_NO",0,"Co_4_High","8",2570,0,1980,0,98053,476.555,-122.042,2390,41454
"16815",16815,5739601300,"3/30/2015",605000,2,1,860,6510,1,"WF_NO",0,"Co_3_Med","7",860,0,1952,0,98004,476.021,-122.202,1740,10800
"16816",16816,3278602660,"5/20/2014",194000,1,1,820,1060,1,"WF_NO",0,"Co_3_Med","8",760,60,2007,0,98126,475.472,-122.372,1770,1853
"16817",16817,8078410250,"04/01/2015",546200,4,2.25,2090,8579,2,"WF_NO",0,"Co_3_Med","8",2090,0,1987,0,98074,476.364,-122.03,1850,8843
"16818",16818,2798000020,"8/15/2014",1400000,4,3.5,3560,16782,2,"WF_NO",0,"Co_3_Med","10",2560,1000,2014,0,98040,475.569,-122.225,3100,18047
"16819",16819,2739200050,"04/03/2015",315000,3,1.75,1860,9629,1,"WF_NO",0,"Co_4_High","7",1240,620,1961,0,98059,474.913,-122.143,1940,9629
"16820",16820,9278200095,"12/17/2014",465000,3,1.5,900,8690,1.5,"WF_NO",0,"Co_5_Top","6",900,0,1941,0,98116,475.751,-122.393,1000,6150
"16821",16821,3222079120,"10/01/2014",330000,2,1,1160,32251,1,"WF_NO",0,"Co_3_Med","6",580,580,1963,2000,98010,473.537,-121.939,1160,33656
"16822",16822,4401200010,"08/08/2014",795000,4,2.75,3100,7501,2,"WF_NO",0,"Co_3_Med","10",3100,0,1998,0,98052,476.859,-122.109,3140,8672
"16823",16823,2473250280,"8/26/2014",265000,4,2.25,2300,9100,1,"WF_NO",0,"Co_3_Med","7",1280,1020,1977,0,98058,474.576,-122.16,1640,9100
"16824",16824,4441300170,"01/12/2015",1300000,4,2.5,3110,11857,2,"WF_NO",4,"Co_3_Med","11",2040,1070,1990,0,98117,476.952,-122.402,3110,11570
"16825",16825,723049530,"05/05/2015",126500,3,1,1130,12212,1,"WF_NO",0,"Co_3_Med","6",1130,0,1942,0,98146,474.952,-122.34,1190,9240
"16826",16826,6752510010,"08/05/2014",760000,4,2.5,2920,7901,2,"WF_NO",0,"Co_3_Med","9",2920,0,2004,0,98052,477.036,-122.125,3020,7900
"16827",16827,955000430,"09/03/2014",540000,2,1.25,1230,1569,2,"WF_NO",0,"Co_3_Med","9",1050,180,2009,0,98112,476.193,-122.304,1100,1230
"16828",16828,8663100050,"5/19/2014",446000,5,2.75,2190,12687,1,"WF_NO",0,"Co_5_Top","7",1370,820,1978,0,98028,477.762,-122.257,2280,10784
"16829",16829,226109056,"3/26/2015",170000,1,0.75,850,5600,1,"WF_NO",2,"Co_3_Med","6",850,0,1903,1994,98019,477.654,-121.48,900,12250
"16830",16830,2558600130,"10/23/2014",379000,3,2.5,1500,7420,1,"WF_NO",0,"Co_3_Med","7",1000,500,1972,0,98034,477.236,-122.174,1840,7272
"16831",16831,8823900290,"3/17/2015",1400000,9,4,4620,5508,2.5,"WF_NO",0,"Co_3_Med","11",3870,750,1915,0,98105,476.684,-122.309,2710,4320
"16832",16832,8691400080,"6/20/2014",8e+05,4,2.75,3150,7035,2,"WF_NO",0,"Co_3_Med","9",3150,0,2004,0,98075,475.979,-121.974,3200,7035
"16833",16833,621069102,"3/16/2015",260000,3,1,1300,10139,1,"WF_NO",0,"Co_3_Med","7",1300,0,1962,2007,98042,473.427,-122.087,1260,10139
"16834",16834,5456000280,"03/10/2015",820000,5,2.5,3160,8000,1,"WF_NO",0,"Co_4_High","7",1580,1580,1960,0,98040,475.735,-122.208,2440,8079
"16835",16835,2891400380,"4/14/2015",449950,3,1.75,2070,96703,1,"WF_NO",3,"Co_4_High","7",2070,0,1999,0,98092,472.853,-122.008,1820,117612
"16836",16836,2297400020,"09/02/2014",392000,3,2.25,1790,7125,1,"WF_NO",0,"Co_3_Med","7",1220,570,1974,0,98034,477.184,-122.226,2040,7950
"16837",16837,7215721350,"4/22/2015",465000,3,2.5,1650,4636,2,"WF_NO",0,"Co_3_Med","8",1650,0,1999,0,98075,475.997,-122.016,1650,4504
"16838",16838,5490210670,"8/22/2014",449950,4,2.5,2070,7312,1,"WF_NO",0,"Co_4_High","7",1230,840,1977,0,98052,476.958,-122.12,1770,7668
"16839",16839,6431500122,"4/28/2015",520000,3,1.5,1580,8841,1.5,"WF_NO",0,"Co_5_Top","7",1180,400,1923,0,98103,476.931,-122.352,1580,7512
"16840",16840,3376600170,"8/28/2014",546800,4,2.25,2170,10000,1,"WF_NO",0,"Co_3_Med","8",1420,750,1975,0,98008,476.219,-122.109,2390,11000
"16841",16841,8861000235,"3/24/2015",825000,4,2.75,2220,11925,1,"WF_NO",0,"Co_3_Med","7",1560,660,1953,1985,98004,476.381,-122.205,2500,11377
"16842",16842,2881700231,"4/22/2015",337000,3,1.75,1440,11364,1,"WF_NO",0,"Co_3_Med","7",1440,0,1985,0,98155,47.743,-122.328,1950,9390
"16843",16843,534000080,"06/11/2014",333000,2,1,720,6686,1,"WF_NO",0,"Co_3_Med","6",720,0,1942,0,98117,477.003,-122.362,1200,6686
"16844",16844,6371000020,"11/11/2014",380000,2,2,1120,780,2,"WF_NO",0,"Co_3_Med","8",760,360,2004,0,98116,475.788,-122.41,1120,1322
"16845",16845,7212651440,"4/28/2015",280000,3,2.5,1970,8426,2,"WF_NO",0,"Co_3_Med","8",1970,0,1992,0,98003,472.674,-122.306,1970,9197
"16846",16846,7575500080,"11/20/2014",202000,3,1.5,1420,9081,1,"WF_NO",0,"Co_4_High","6",1420,0,1990,0,98022,471.948,-121.999,1090,8410
"16847",16847,7197800020,"4/27/2015",585000,4,2.5,2250,4119,2,"WF_NO",0,"Co_3_Med","8",2250,0,2001,0,98075,475.973,-122.034,2290,3115
"16848",16848,5592900285,"11/04/2014",435000,4,2,2630,9663,1,"WF_NO",1,"Co_4_High","8",1330,1300,1956,0,98056,474.841,-122.19,1900,8894
"16849",16849,525069127,"5/23/2014",1200000,4,3.5,4740,172497,2,"WF_NO",0,"Co_3_Med","11",4740,0,2003,0,98053,476.779,-122.075,2120,49658
"16850",16850,2460900010,"9/24/2014",364000,2,2.25,1280,2574,2,"WF_NO",0,"Co_3_Med","7",1280,0,1992,0,98144,475.939,-122.302,1250,3960
"16851",16851,1566100595,"5/14/2014",3e+05,3,1,1260,8280,1,"WF_NO",0,"Co_3_Med","6",1260,0,1946,0,98115,47.7,-122.299,2100,8280
"16852",16852,8682291680,"3/17/2015",558000,2,1.75,1930,4601,1,"WF_NO",0,"Co_3_Med","8",1930,0,2006,0,98053,477.196,-122.022,1670,4500
"16853",16853,7841300285,"08/11/2014",199950,1,1.5,1048,4800,1,"WF_NO",0,"Co_3_Med","7",1048,0,1942,0,98055,474.759,-122.212,950,4800
"16854",16854,6071700020,"8/27/2014",515000,3,2.25,1640,8400,1,"WF_NO",0,"Co_4_High","8",1640,0,1962,0,98006,475.484,-122.172,2110,8400
"16855",16855,4315700275,"11/07/2014",590000,4,2.5,2380,4950,2,"WF_NO",0,"Co_3_Med","8",2380,0,2004,0,98136,475.382,-122.391,1370,5120
"16856",16856,2330000130,"7/23/2014",813500,4,2,2530,15520,1,"WF_NO",0,"Co_5_Top","8",2220,310,1964,0,98005,47.613,-122.167,2500,13300
"16857",16857,1246700103,"4/23/2015",725000,4,2.5,2700,25870,2,"WF_NO",0,"Co_4_High","8",2700,0,1992,0,98033,476.934,-122.161,1540,20720
"16858",16858,7504200250,"4/28/2015",490000,3,2.25,2330,3600,1.5,"WF_NO",0,"Co_3_Med","8",2330,0,1971,0,98074,47.631,-122.061,2050,4275
"16859",16859,3797310010,"8/27/2014",277000,3,2.25,2160,9612,2,"WF_NO",0,"Co_3_Med","7",2160,0,1994,0,98022,471.927,-122.011,1970,9247
"16860",16860,4058000010,"05/09/2014",325000,4,1.5,1470,70800,1,"WF_NO",0,"Co_3_Med","7",1470,0,1976,0,98010,473.458,-121.948,1810,72337
"16861",16861,3888100022,"9/25/2014",649800,4,2.5,2280,9827,2,"WF_NO",0,"Co_3_Med","8",2280,0,1995,0,98033,476.883,-122.168,1660,9827
"16862",16862,1934800022,"7/23/2014",425000,3,1,1280,3200,1.5,"WF_NO",0,"Co_3_Med","7",1280,0,1903,0,98122,476.029,-122.307,1320,1676
"16863",16863,3501100280,"3/29/2015",460000,2,1,850,4650,1,"WF_NO",0,"Co_3_Med","7",850,0,1975,0,98117,476.926,-122.365,980,4700
"16864",16864,2725069108,"08/05/2014",750000,3,3.25,4610,81935,2,"WF_NO",0,"Co_4_High","9",4610,0,1984,0,98074,476.217,-122.021,2900,43500
"16865",16865,126039413,"07/10/2014",469000,5,2.5,2690,11745,1,"WF_NO",0,"Co_3_Med","8",1790,900,1960,0,98177,477.708,-122.362,2670,7905
"16866",16866,461001435,"06/10/2014",566000,4,1.75,2440,5000,1,"WF_NO",0,"Co_3_Med","8",1340,1100,1954,0,98117,476.823,-122.371,2170,5000
"16867",16867,6403500290,"05/02/2014",407500,3,2.5,1930,10460,2,"WF_NO",0,"Co_3_Med","8",1930,0,1996,0,98059,474.938,-122.161,2290,8228
"16868",16868,2826049108,"10/28/2014",353500,2,1,800,8775,1,"WF_NO",0,"Co_3_Med","6",800,0,1942,0,98125,477.171,-122.307,1470,8976
"16869",16869,1823069102,"05/08/2014",524000,3,2.25,2430,73151,1,"WF_NO",0,"Co_3_Med","8",2430,0,1974,0,98059,474.749,-122.092,2800,39250
"16870",16870,4233400280,"8/22/2014",264950,4,2.5,1990,9656,2,"WF_NO",0,"Co_3_Med","7",1990,0,1994,0,98010,473.125,-121.998,1500,9656
"16871",16871,1088800470,"10/28/2014",547500,3,2.5,2550,10355,2,"WF_NO",0,"Co_3_Med","9",2550,0,1990,0,98011,47.739,-122.203,2550,10084
"16872",16872,2025701060,"11/17/2014",264500,3,2.25,1370,7087,2,"WF_NO",0,"Co_3_Med","7",1370,0,1993,0,98038,473.504,-122.035,1400,6600
"16873",16873,7922900250,"5/20/2014",507500,3,2,2020,8118,1,"WF_NO",0,"Co_3_Med","7",1020,1000,1963,0,98008,475.866,-122.118,1670,8118
"16874",16874,6372000280,"10/08/2014",560000,3,3.5,1560,2198,2,"WF_NO",0,"Co_3_Med","8",1180,380,2006,0,98116,475.812,-122.403,1550,1467
"16875",16875,1424130050,"12/16/2014",995000,5,4,5610,22529,2,"WF_NO",0,"Co_3_Med","11",4090,1520,1996,0,98072,477.239,-122.092,3860,24751
"16876",16876,7942601435,"3/24/2015",835000,6,2,3560,5120,2.5,"WF_NO",2,"Co_3_Med","9",3560,0,1900,0,98122,476.056,-122.311,2130,5120
"16877",16877,3959401284,"6/26/2014",440000,3,1.5,2120,6290,1,"WF_NO",0,"Co_4_High","8",1220,900,1949,0,98108,475.658,-122.318,1620,5400
"16878",16878,1370802335,"7/28/2014",1020000,3,2.5,2920,5629,1,"WF_NO",2,"Co_5_Top","8",1460,1460,1955,0,98199,47.642,-122.405,2380,5000
"16879",16879,4058801680,"5/23/2014",3e+05,2,1,1340,7788,1,"WF_NO",2,"Co_3_Med","7",1340,0,1947,0,98178,475.094,-122.244,2550,7788
"16880",16880,3501100050,"12/10/2014",125000,3,1,1230,4800,1.5,"WF_NO",0,"Co_1_Low","6",1230,0,1916,0,98117,476.941,-122.365,1230,4800
"16881",16881,1231000895,"11/05/2014",986000,4,3.5,2840,5900,2,"WF_NO",0,"Co_3_Med","10",1920,920,1910,2008,98118,475.543,-122.268,1300,4900
"16882",16882,7129300500,"08/12/2014",315000,4,2.5,2080,5650,1,"WF_NO",0,"Co_3_Med","7",1680,400,1950,0,98178,475.107,-122.257,1270,5650
"16883",16883,6752600050,"08/12/2014",320000,4,2.5,2070,7007,2,"WF_NO",0,"Co_3_Med","7",2070,0,1996,0,98031,473.968,-122.171,2130,8100
"16884",16884,3303990380,"12/04/2014",972000,4,3.25,4010,13797,2,"WF_NO",0,"Co_3_Med","11",4010,0,2003,0,98059,475.229,-122.152,3980,12120
"16885",16885,2579500006,"09/09/2014",760000,3,2.5,2190,10000,1,"WF_NO",0,"Co_4_High","7",1540,650,1957,0,98040,475.419,-122.214,2880,11782
"16886",16886,3365900462,"09/03/2014",265000,4,3,1730,7264,2,"WF_NO",0,"Co_3_Med","6",1730,0,1920,0,98168,474.738,-122.264,1500,12104
"16887",16887,2695600130,"11/18/2014",355000,2,1,1250,4558,1,"WF_NO",0,"Co_3_Med","7",1250,0,1948,0,98126,475.318,-122.379,1180,4494
"16888",16888,3438501700,"8/27/2014",3e+05,3,1,1300,20812,1,"WF_NO",0,"Co_3_Med","6",1300,0,1927,0,98106,475.435,-122.359,1210,17340
"16889",16889,3876311350,"8/26/2014",474950,5,2.5,2080,8347,1,"WF_NO",0,"Co_4_High","7",1460,620,1975,0,98034,477.334,-122.168,1840,7713
"16890",16890,4046710050,"8/27/2014",470000,4,2,2180,17180,2,"WF_NO",0,"Co_4_High","7",2180,0,1977,0,98014,47.698,-121.92,1880,14043
"16891",16891,1725059259,"11/25/2014",437500,3,1,1630,16393,1,"WF_NO",0,"Co_3_Med","7",1630,0,1969,0,98033,476.576,-122.186,1880,23497
"16892",16892,7518503220,"10/28/2014",520000,2,1.5,1840,3825,1,"WF_NO",0,"Co_3_Med","8",1040,800,1928,0,98117,476.808,-122.38,1290,5100
"16893",16893,3445000005,"11/17/2014",237600,2,1,1370,11584,1,"WF_NO",0,"Co_4_High","6",1370,0,1950,0,98198,474.224,-122.293,1330,8012
"16894",16894,3530420020,"07/11/2014",162950,2,1,950,2784,1,"WF_NO",0,"Co_4_High","8",950,0,1972,0,98198,473.793,-122.321,1080,3899
"16895",16895,6893300290,"11/11/2014",457000,3,1.75,1690,6375,1,"WF_NO",0,"Co_3_Med","8",1690,0,1903,2002,98024,475.247,-121.926,1270,7774
"16896",16896,7856560480,"08/08/2014",635000,3,2.5,1780,11000,1,"WF_NO",0,"Co_4_High","8",1210,570,1980,0,98006,475.574,-122.149,2310,9700
"16897",16897,8121100415,"5/30/2014",735000,4,3,2840,4120,1.5,"WF_NO",0,"Co_4_High","8",2060,780,1931,0,98118,475.683,-122.283,1840,5871
"16898",16898,3754501060,"9/18/2014",910000,2,2.5,2000,5150,2,"WF_NO",4,"Co_3_Med","9",2000,0,1992,0,98034,477.056,-122.223,2510,6800
"16899",16899,3278602040,"10/21/2014",346500,3,3.25,1570,2048,2,"WF_NO",0,"Co_3_Med","8",1290,280,2006,0,98126,47.548,-122.375,1570,2006
"16900",16900,1592000050,"09/05/2014",655000,4,2.5,2370,9517,1,"WF_NO",0,"Co_3_Med","9",1630,740,1984,0,98074,476.222,-122.034,2440,9035
"16901",16901,1324079007,"11/10/2014",425000,3,1.75,1610,144619,1,"WF_NO",0,"Co_3_Med","7",1610,0,1977,0,98024,475.659,-121.863,2220,144619
"16902",16902,7140600225,"2/17/2015",137000,3,1,1300,10125,1,"WF_NO",0,"Co_4_High","6",1300,0,1959,0,98002,472.921,-122.215,1300,10125
"16903",16903,200500680,"7/15/2014",557500,3,2.5,2620,11056,2,"WF_NO",0,"Co_3_Med","9",2620,0,1988,0,98011,477.378,-122.218,2560,8688
"16904",16904,421079142,"05/09/2014",415000,4,2.25,3060,48787,2,"WF_NO",0,"Co_3_Med","8",3060,0,1992,0,98010,473.397,-121.918,2090,48787
"16905",16905,9346700280,"6/20/2014",830000,5,2.25,2780,10192,2,"WF_NO",0,"Co_4_High","9",2780,0,1978,0,98007,476.134,-122.152,2740,9900
"16906",16906,293800680,"4/15/2015",949000,4,3,4270,85643,2,"WF_NO",0,"Co_3_Med","11",4270,0,1991,0,98077,477.711,-122.048,3760,51170
"16907",16907,339600190,"10/14/2014",420000,3,1,1310,3963,1,"WF_NO",0,"Co_5_Top","7",1310,0,1986,0,98052,476.826,-122.096,1010,3363
"16908",16908,1787600190,"04/03/2015",353000,2,1,1100,7500,1,"WF_NO",0,"Co_3_Med","7",1100,0,1951,0,98125,477.235,-122.326,1920,7149
"16909",16909,2026079016,"09/04/2014",560000,3,1.75,1480,383328,1.5,"WF_NO",0,"Co_3_Med","8",1480,0,1980,0,98019,477.192,-121.932,1480,67082
"16910",16910,8673400086,"05/02/2014",445700,3,2.5,1270,1180,3,"WF_NO",0,"Co_3_Med","8",1270,0,2001,0,98107,476.697,-122.392,1320,1180
"16911",16911,2760200050,"7/17/2014",226000,4,1,1270,6459,1.5,"WF_NO",0,"Co_3_Med","7",1270,0,1918,0,98118,475.441,-122.273,1300,4100
"16912",16912,3205000050,"12/05/2014",358000,3,1,890,9870,1,"WF_NO",0,"Co_4_High","7",890,0,1960,0,98056,475.398,-122.178,1270,9861
"16913",16913,2201500680,"03/05/2015",501000,3,1.75,1480,8667,1,"WF_NO",0,"Co_5_Top","7",740,740,1954,0,98006,475.718,-122.136,1600,10644
"16914",16914,4022902555,"3/21/2015",609000,4,2.5,3240,23870,1,"WF_NO",0,"Co_3_Med","9",1840,1400,1972,0,98155,477.731,-122.282,2290,13340
"16915",16915,3410600080,"07/09/2014",734950,4,3.25,4280,47179,2,"WF_NO",0,"Co_3_Med","10",3050,1230,2002,0,98092,473.017,-122.127,2820,43401
"16916",16916,7385300020,"6/13/2014",725000,5,2.5,3210,12000,1,"WF_NO",0,"Co_4_High","8",1830,1380,1968,0,98007,476.205,-122.148,2450,12000
"16917",16917,3876312570,"08/11/2014",350500,3,2.25,1870,7200,1,"WF_NO",0,"Co_3_Med","7",1390,480,1975,0,98072,47.734,-122.174,1830,7876
"16918",16918,5016002275,"06/02/2014",610000,5,2.5,3990,3839,1,"WF_NO",0,"Co_4_High","8",1990,2000,1962,0,98112,476.236,-122.299,2090,5000
"16919",16919,3213200250,"11/06/2014",605125,2,1,1160,5029,1,"WF_NO",0,"Co_3_Med","7",910,250,1940,0,98115,476.723,-122.266,1220,5029
"16920",16920,6448000010,"4/28/2015",1390000,4,2.25,2940,20384,2,"WF_NO",0,"Co_4_High","9",2940,0,1970,0,98004,476.214,-122.227,3410,19910
"16921",16921,1330900050,"4/21/2015",550000,3,2.25,1850,37264,2,"WF_NO",0,"Co_3_Med","8",1850,0,1981,0,98053,476.486,-122.035,2390,36036
"16922",16922,2810600022,"10/07/2014",335000,2,1.75,1060,1202,2,"WF_NO",0,"Co_3_Med","7",760,300,2003,0,98136,475.426,-122.388,1060,1493
"16923",16923,1761600050,"12/31/2014",397000,3,2,1100,9165,1,"WF_NO",0,"Co_4_High","7",1100,0,1969,0,98034,477.304,-122.231,1510,8500
"16924",16924,4233400480,"11/24/2014",240000,3,2,1190,10299,1,"WF_NO",0,"Co_3_Med","7",1190,0,1994,0,98010,47.314,-122,1700,9849
"16925",16925,4222310680,"9/26/2014",240000,3,2,1030,11118,1,"WF_NO",0,"Co_5_Top","7",1030,0,1970,0,98003,473.463,-122.308,1300,7920
"16926",16926,5630500005,"11/20/2014",262500,2,1.5,1140,14373,1,"WF_NO",0,"Co_3_Med","7",1140,0,1949,1996,98011,477.354,-122.219,2140,9860
"16927",16927,9523102040,"9/22/2014",440000,3,1.5,2260,5300,1,"WF_NO",0,"Co_3_Med","7",1200,1060,1940,0,98103,476.756,-122.348,1950,5000
"16928",16928,2626119028,"3/23/2015",160000,3,1,1140,3240,1.5,"WF_NO",0,"Co_4_High","6",1140,0,1910,0,98014,477.093,-121.364,1140,4700
"16929",16929,5015001680,"06/11/2014",427000,4,1,1860,4736,1.5,"WF_NO",0,"Co_1_Low","7",1860,0,1901,0,98112,476.251,-122.3,1800,4000
"16930",16930,7202360430,"07/01/2014",920000,4,3.5,4080,10666,2,"WF_NO",0,"Co_3_Med","9",4080,0,2005,0,98053,476.818,-122.023,3920,8154
"16931",16931,3880900170,"08/05/2014",2300000,4,2.5,3280,7100,2,"WF_NO",4,"Co_3_Med","10",2180,1100,1911,1987,98119,476.285,-122.362,3240,6674
"16932",16932,926069142,"11/24/2014",480000,4,2.5,2870,35757,2,"WF_NO",0,"Co_4_High","9",2870,0,1977,0,98077,477.568,-122.05,2700,41221
"16933",16933,2790410250,"05/05/2014",615000,4,1.75,2300,11700,1,"WF_NO",0,"Co_4_High","9",1960,340,1977,0,98052,476.331,-122.094,2840,12000
"16934",16934,6681500080,"8/22/2014",736500,3,2,2230,4800,1.5,"WF_NO",0,"Co_4_High","7",1290,940,1915,0,98199,47.645,-122.386,1650,5040
"16935",16935,9274201809,"11/19/2014",542500,3,2.5,1920,1649,2.5,"WF_NO",0,"Co_3_Med","8",1600,320,2004,0,98116,475.901,-122.388,1650,3053
"16936",16936,418000415,"3/19/2015",191000,2,1,700,5000,1,"WF_NO",0,"Co_5_Top","6",700,0,1952,0,98056,474.927,-122.172,1040,5200
"16937",16937,8078460050,"7/18/2014",730000,4,2.5,2740,11975,2,"WF_NO",0,"Co_4_High","8",2740,0,1991,0,98074,476.315,-122.028,2310,9068
"16938",16938,7151700585,"11/25/2014",1230000,5,2.25,3440,5000,2,"WF_NO",2,"Co_5_Top","9",3440,0,1901,0,98122,476.127,-122.286,2822,5000
"16939",16939,2722059292,"06/04/2014",129000,1,1,650,15364,1,"WF_NO",0,"Co_4_High","5",650,0,1967,0,98042,473.721,-122.159,1630,7952
"16940",16940,2223059099,"07/09/2014",284000,3,1.5,1500,10018,1,"WF_NO",0,"Co_4_High","7",1500,0,1957,0,98058,47.468,-122.163,1500,10937
"16941",16941,1703050500,"3/21/2015",645000,3,2.5,2490,5978,2,"WF_NO",0,"Co_3_Med","9",2490,0,2003,0,98074,476.298,-122.022,2710,6629
"16942",16942,6386600130,"6/24/2014",218000,3,1.5,1330,7600,1,"WF_NO",0,"Co_4_High","7",1330,0,1968,0,98023,473.103,-122.366,1500,7776
"16943",16943,9194102188,"10/09/2014",675000,4,3.5,3190,6875,2,"WF_NO",2,"Co_3_Med","8",2120,1070,1999,0,98034,477.082,-122.221,2550,6875
"16944",16944,2464400285,"12/29/2014",575000,3,2.5,1590,2910,2,"WF_NO",0,"Co_3_Med","7",1110,480,1984,0,98115,476.855,-122.321,1590,3880
"16945",16945,6450301310,"10/30/2014",225000,2,1,830,5720,1,"WF_NO",0,"Co_4_High","6",830,0,1950,0,98133,477.339,-122.339,1150,5250
"16946",16946,7427800080,"04/08/2015",626000,3,2.25,1810,5107,2,"WF_NO",0,"Co_3_Med","8",1810,0,1989,0,98033,476.882,-122.171,1760,5454
"16947",16947,40000669,"3/19/2015",499950,4,2.5,2910,20067,2,"WF_NO",0,"Co_3_Med","9",2910,0,2001,0,98168,474.714,-122.273,1730,21420
"16948",16948,5538300225,"5/13/2014",405000,4,1.75,2180,13529,1,"WF_NO",0,"Co_3_Med","7",1090,1090,1956,0,98155,477.516,-122.294,2000,13529
"16949",16949,4239400840,"10/29/2014",152500,3,1,1090,3523,1,"WF_NO",0,"Co_4_High","6",1090,0,1969,0,98092,473.161,-122.182,1030,3200
"16950",16950,8035650500,"7/16/2014",325000,4,2.5,2160,6825,2,"WF_NO",0,"Co_3_Med","8",2160,0,1994,0,98031,474.111,-122.2,2020,7035
"16951",16951,3888100029,"5/29/2014",475300,3,1,2110,10005,1,"WF_NO",0,"Co_5_Top","7",1110,1000,1924,0,98033,47.688,-122.168,1360,9827
"16952",16952,4364700585,"04/08/2015",485000,3,1.75,2180,7318,1,"WF_NO",0,"Co_4_High","7",1210,970,1967,0,98126,475.251,-122.37,2140,7560
"16953",16953,9839300285,"04/12/2015",720000,3,2.5,2100,2200,2,"WF_NO",0,"Co_4_High","7",1500,600,1919,0,98122,47.614,-122.294,1750,4400
"16954",16954,6141100380,"5/15/2014",465000,3,1.75,1410,6886,1,"WF_NO",0,"Co_3_Med","7",1410,0,1924,2013,98133,477.183,-122.353,1410,6561
"16955",16955,5652601330,"06/04/2014",489000,3,1.5,1020,9072,1,"WF_NO",0,"Co_3_Med","7",920,100,1930,0,98115,47.695,-122.301,1620,7930
"16956",16956,3025059093,"7/29/2014",3100000,5,5.25,5090,23669,2,"WF_NO",0,"Co_3_Med","12",5090,0,2006,0,98004,476.297,-122.216,3830,22605
"16957",16957,5466700290,"01/08/2015",288000,3,2.25,2090,7500,1,"WF_NO",0,"Co_4_High","7",1280,810,1977,0,98031,473.951,-122.172,1800,7350
"16958",16958,5437800020,"08/08/2014",225000,3,1.75,1350,9793,1,"WF_NO",0,"Co_4_High","7",1350,0,1968,0,98022,471.981,-122.003,1690,8080
"16959",16959,7784400185,"4/21/2015",499000,3,1.75,2650,11774,1,"WF_NO",1,"Co_3_Med","8",2240,410,1952,0,98146,474.909,-122.363,2650,10120
"16960",16960,5561301150,"11/11/2014",632000,5,3,3520,36558,2,"WF_NO",0,"Co_4_High","8",2100,1420,1985,0,98027,474.658,-122.007,3000,36558
"16961",16961,1523550480,"6/13/2014",580000,3,2.5,2040,4627,2,"WF_NO",0,"Co_3_Med","8",2040,0,1992,0,98052,476.365,-122.108,2230,4500
"16962",16962,8083400066,"4/23/2015",730000,4,1.5,2340,5000,2,"WF_NO",0,"Co_3_Med","8",2100,240,1912,0,98122,476.065,-122.291,2320,5500
"16963",16963,3797710020,"3/27/2015",325000,4,2.25,1770,7799,2,"WF_NO",0,"Co_3_Med","7",1770,0,1998,0,98031,474.192,-122.202,1770,7778
"16964",16964,3205200480,"4/15/2015",421000,3,1.75,1100,8662,1,"WF_NO",0,"Co_5_Top","7",1100,0,1964,0,98056,475.368,-122.173,1100,9240
"16965",16965,869700050,"1/20/2015",316000,3,2.5,1490,4078,2,"WF_NO",0,"Co_3_Med","8",1490,0,1998,0,98059,474.915,-122.155,1310,2767
"16966",16966,2877101310,"08/04/2014",415000,2,1,1460,4200,1,"WF_NO",0,"Co_4_High","6",880,580,1914,0,98117,476.774,-122.361,1540,4200
"16967",16967,7202330280,"9/22/2014",401000,3,2.25,1350,2839,2,"WF_NO",0,"Co_3_Med","7",1350,0,2003,0,98053,476.824,-122.036,1650,3093
"16968",16968,6146600420,"2/24/2015",229950,3,0.75,1030,12700,1,"WF_NO",0,"Co_4_High","5",1030,0,1944,0,98032,473.877,-122.236,1140,6955
"16969",16969,8563030500,"3/30/2015",539950,3,1.75,1820,9875,1,"WF_NO",0,"Co_4_High","8",1820,0,1966,0,98008,476.243,-122.094,2670,10000
