"X.2","X.1","X","Y","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","cluster","hclust","Cluster_final","target"
15960,15960,-1.22059395896343,17.0133898631773,4083802425,"10/10/2014",608000,3,1.5,2240,3750,1,0,0,3,7,1220,1020,1952,0,98103,47.6624,-122.336,1570,3400,1,1,"low","0"
15961,15961,9.74438844942427,-9.71517161449508,984000130,"12/23/2014",325000,4,2.25,1920,11603,2,0,0,4,7,1920,0,1967,0,98058,47.4315,-122.169,1840,7350,2,5,"low","0"
15962,15962,12.7320692393142,0.415193143381018,2473002500,"11/12/2014",475000,3,1.75,2270,13000,1,0,0,5,8,2270,0,1968,0,98058,47.4474,-122.144,2440,10000,2,3,"med","0"
15963,15963,19.4604819901046,-2.61804659522264,3356403304,"10/16/2014",154000,3,3,1530,9997,1,0,0,3,6,1020,510,1992,0,98001,47.2861,-122.252,1410,9997,2,9,"low","0"
15965,15965,9.26376865349209,-14.5292324018334,1329300480,"10/23/2014",376950,4,2.5,2643,5750,2,0,0,3,8,2643,0,2012,0,98030,47.3519,-122.173,2406,5772,3,5,"low","0"
15966,15966,0.0772562519293154,12.8287573536784,1972201305,"7/29/2014",5e+05,2,2,1250,3360,1,0,0,3,7,1250,0,1957,0,98103,47.6526,-122.349,1250,3360,1,6,"med","0"
15967,15967,8.35428255711286,0.371325986633318,425079001,"4/23/2015",499950,3,2.5,3230,129578,1,0,0,4,8,2100,1130,1964,0,98014,47.682,-121.913,2760,62059,2,3,"med","0"
15968,15968,19.1316030956562,8.72865332572189,9347900020,"1/27/2015",230000,3,1,880,9035,1,0,0,4,6,880,0,1967,0,98059,47.476,-122.151,1440,10350,2,9,"low","0"
15971,15971,4.09888654314867,22.4520851976258,8088600080,"6/2/2014",274950,3,1,1450,8820,1,0,0,3,6,1050,400,1958,0,98168,47.4698,-122.264,1510,8820,1,1,"low","0"
15972,15972,1.96448219074076,19.8902080667463,5637500250,"2/10/2015",447000,2,1,760,6035,1,0,0,3,6,760,0,1920,0,98136,47.5443,-122.382,2110,6046,1,1,"low","0"
15974,15974,0.342302606105592,-13.5594333924717,5104200470,"3/25/2015",436000,5,3,2720,9856,2,0,0,4,8,2720,0,1969,0,98059,47.4778,-122.146,1420,9685,3,8,"top","0"
15976,15976,20.4288830171816,2.54593173106376,3356403140,"10/10/2014",225000,3,1,1080,16000,1,0,0,3,6,1080,0,1952,0,98001,47.2873,-122.251,1610,10007,2,9,"low","0"
15978,15978,-11.1680094932062,1.07827241276164,5350200425,"3/9/2015",765000,3,1.5,1500,5111,2,0,0,5,8,1500,0,1984,0,98122,47.6118,-122.284,2380,4519,3,6,"med","1"
15979,15979,-7.32122990481228,24.1584215844811,3975400190,"11/4/2014",509000,4,2,1960,2166,1.5,0,0,4,7,1260,700,1926,0,98103,47.6545,-122.344,1670,4000,1,1,"low","0"
15980,15980,6.13862820354839,-4.5097741210929,9541600255,"3/10/2015",762450,4,1.75,2570,8640,1,0,0,4,8,2570,0,1958,0,98005,47.5956,-122.172,2520,8800,2,3,"med","1"
15981,15981,-14.6390127025587,11.4846812746586,5538300460,"12/10/2014",465000,5,1.5,1830,9000,1,0,2,3,7,1030,800,1955,0,98155,47.7488,-122.292,2610,11175,1,6,"med","0"
15983,15983,4.54423719923146,18.0626519553631,2895600420,"4/21/2015",384500,2,1,1130,5236,1,0,0,4,6,1130,0,1942,0,98146,47.5103,-122.386,1010,5320,1,1,"low","0"
15989,15989,0.348561174157561,4.59707455332066,524069075,"10/24/2014",450000,4,2.5,2450,20348,1,0,0,3,8,1410,1040,1978,0,98075,47.5887,-122.064,2450,50094,3,3,"med","0"
15990,15990,5.92427482695379,1.38246848821716,2296700050,"10/10/2014",475000,4,3,2410,8284,1,0,0,5,7,1210,1200,1969,0,98034,47.7202,-122.22,2050,7940,2,3,"med","0"
15992,15992,-10.2388634914602,22.1388576475861,2754700095,"3/16/2015",747000,3,1.5,1710,5120,2,0,0,4,7,1710,0,1920,0,98115,47.6801,-122.305,1530,5170,1,1,"low","1"
15993,15993,-5.50558635434807,16.4816710439622,9265700005,"8/22/2014",395000,3,1.75,1740,6220,1,0,0,4,6,1740,0,1954,0,98177,47.762,-122.362,1630,8418,1,1,"low","0"
15994,15994,-22.7455498676029,-12.4198003875991,9826700726,"10/6/2014",505000,3,2.5,1995,1483,3,0,0,3,8,1760,235,2005,0,98102,47.6025,-122.31,1520,1173,3,7,"med","0"
15995,15995,19.173694437116,1.90128658933138,321049193,"10/17/2014",215000,3,2,1760,9282,1,0,0,5,7,1100,660,1947,0,98001,47.3413,-122.29,1730,7500,2,9,"low","0"
15996,15996,-5.49561745245951,-21.4378757918605,1923099034,"1/16/2015",775000,4,3.5,3970,210830,2,0,0,3,9,3970,0,2000,0,98045,47.4614,-121.713,1680,42665,3,8,"top","1"
15997,15997,5.03172399987672,-16.5265703512115,4305600250,"10/27/2014",540000,4,2.5,3000,5471,2,0,0,3,8,3000,0,2013,0,98059,47.4797,-122.126,2730,5471,3,5,"low","0"
15998,15998,-5.30800788250024,15.8388242159141,6648100010,"11/19/2014",392500,3,1.75,1540,8925,1,0,0,4,7,1540,0,1957,0,98133,47.7762,-122.337,1620,10397,1,1,"low","0"
16000,16000,6.76007555702693,-1.98945019211534,5536100020,"5/12/2015",1190000,3,2,2160,15788,1,0,0,3,8,2160,0,1951,0,98004,47.6227,-122.207,2260,9787,1,3,"med","1"
16001,16001,6.66244822073033,-17.5578887355826,5104450440,"11/13/2014",252500,3,2,1810,10684,2,0,0,3,8,1810,0,1987,0,98058,47.4619,-122.153,2140,9657,3,5,"low","0"
16004,16004,-0.180797200439026,-23.5194863168233,7298900010,"9/24/2014",640000,4,2.5,2970,34981,2,0,0,3,9,2970,0,1998,0,98077,47.7365,-122.037,3170,30277,3,4,"med","0"
16005,16005,10.0014706392146,2.02758791089883,259601100,"5/13/2014",580000,5,2,2290,7125,1,0,0,3,7,1190,1100,1964,0,98008,47.634,-122.119,1460,7920,2,3,"med","0"
16007,16007,-13.0569593840096,-7.55202646970166,5318100840,"6/6/2014",1280000,4,3.5,3010,3600,2,0,0,3,9,2370,640,1999,0,98112,47.6341,-122.284,2650,4200,3,7,"med","1"
16008,16008,-20.6796445181021,-6.49905669335745,2771101964,"8/12/2014",396500,3,1.5,1360,1488,2,0,0,3,7,1120,240,2003,0,98199,47.6526,-122.384,1360,1573,1,7,"med","0"
16012,16012,-16.9335581950995,14.8978732397227,1370801440,"3/25/2015",1400000,4,2.5,3520,7815,2,0,3,3,10,3140,380,1929,0,98199,47.6429,-122.412,2790,6644,3,6,"med","1"
16013,16013,-12.5722257322538,9.05897803517526,7680400050,"10/22/2014",571000,5,1.75,2280,43560,1,0,1,4,8,1380,900,1949,0,98166,47.4558,-122.362,1940,17664,1,6,"med","0"
16014,16014,17.6569063002729,7.5493113353725,6928000440,"7/18/2014",301950,3,1.75,1370,9288,1,0,0,4,7,1370,0,1988,0,98059,47.4824,-122.152,1500,9864,2,9,"low","0"
16016,16016,14.4933937028562,-23.1082206840058,9264030470,"6/11/2014",455000,4,2.5,3170,10688,2,0,2,3,9,3170,0,2001,0,98001,47.3179,-122.257,3100,12610,3,5,"low","0"
16017,16017,-3.28542258489917,6.78296867976343,6300000396,"12/16/2014",375000,3,1.75,1380,5060,1,0,0,3,7,1380,0,1986,0,98133,47.7059,-122.341,1030,5060,1,6,"med","0"
16018,16018,8.07585979953346,-15.4425413113704,1786700080,"1/15/2015",470000,4,2.5,2700,6769,2,0,0,3,9,2700,0,1999,0,98042,47.3753,-122.155,2880,7968,3,5,"low","0"
16019,16019,3.46093411814957,-19.2294570717631,5116000170,"3/31/2015",374990,3,2.5,1300,10484,2,0,0,3,8,1300,0,1983,0,98028,47.7768,-122.268,1380,7868,3,4,"med","0"
16020,16020,0.937589293400214,-21.1880057920155,8682282210,"4/17/2015",541500,2,2.5,1900,3690,2,0,0,3,8,1900,0,2006,0,98053,47.7082,-122.019,1900,5153,3,4,"med","0"
16022,16022,12.7783811201612,-21.8344504629741,8946750020,"5/7/2015",264000,3,2.25,1552,3677,2,0,0,3,7,1552,0,2012,0,98092,47.3205,-122.178,1677,3677,3,5,"low","0"
16023,16023,-4.51395042230607,-14.1429752941584,1939130420,"7/15/2014",640000,4,2.5,2500,7417,2,0,0,3,9,2500,0,1991,0,98074,47.6251,-122.026,2770,8188,3,8,"top","0"
16024,16024,-7.18469936077227,16.7018644794483,7640400190,"2/13/2015",660000,3,2,1770,8141,1,0,0,5,8,1770,0,1952,0,98177,47.7232,-122.371,1770,8100,1,1,"low","1"
16025,16025,-9.0812415994336,-23.1474053375553,4139420430,"6/11/2014",1370000,5,3.5,4210,17258,2,0,3,3,12,4210,0,1995,0,98006,47.553,-122.114,4630,17909,3,8,"top","1"
16026,16026,8.98005591537225,-14.8456972221633,1509500080,"3/17/2015",389950,3,2.5,2170,8140,2,0,0,3,9,2170,0,1994,0,98030,47.385,-122.169,2390,8100,3,5,"low","0"
16027,16027,1.37243430151366,20.9941611473094,6341000020,"3/4/2015",226000,2,1,1510,19874,1,0,0,3,7,1510,0,1951,0,98146,47.4924,-122.34,1540,10000,1,1,"low","0"
16028,16028,15.7072321364103,3.11563017234525,1022069071,"8/8/2014",390000,3,1.75,1870,40250,1,0,0,5,7,1870,0,1959,0,98038,47.4038,-122.036,1870,40250,2,9,"low","0"
16029,16029,2.44372775237801,-22.609244006053,8078400020,"2/23/2015",485000,3,2.25,1570,8111,2,0,0,3,8,1570,0,1984,0,98074,47.6324,-122.028,1990,7875,3,4,"med","0"
16031,16031,-11.9310189638102,18.3782047231724,1592300010,"9/26/2014",6e+05,5,3.5,3580,21343,1.5,0,0,4,8,2140,1440,1937,0,98155,47.7646,-122.302,2430,21343,1,1,"low","0"
16033,16033,-0.164722649321673,27.9349208578675,8815400670,"10/16/2014",780000,3,2,2610,6000,1,0,0,5,7,1310,1300,1941,0,98115,47.675,-122.289,2330,4800,1,1,"low","1"
16034,16034,14.9368827132273,-19.588598893961,7212680080,"10/15/2014",3e+05,3,1.75,1700,8481,2,0,0,3,7,1700,0,1993,0,98003,47.2623,-122.305,1830,6600,3,5,"low","0"
16035,16035,-26.9854656643222,11.1196827211572,2968801315,"9/17/2014",361810,3,1.75,1240,7620,1,0,0,3,7,1240,0,1968,2014,98166,47.4576,-122.348,1150,7620,1,2,"top","0"
16036,16036,-5.40374673256019,17.5073386935282,6141100255,"5/15/2014",467000,3,1,1660,6582,1,0,0,5,7,1000,660,1946,0,98133,47.7169,-122.353,1110,6584,1,1,"low","0"
16038,16038,-1.81292923219171,26.8489891156553,7883605900,"10/15/2014",315450,3,1.75,1130,7500,1.5,0,0,4,7,1130,0,1908,0,98108,47.5254,-122.318,1240,6000,1,1,"low","0"
16039,16039,-2.98557007076513,26.1535188937479,9521101315,"5/1/2015",6e+05,3,1,1310,5000,1.5,0,0,3,7,1310,0,1906,0,98103,47.6624,-122.347,1530,4800,1,1,"low","0"
16040,16040,19.5161471092948,6.42842152523648,8651442910,"3/25/2015",247500,4,2,1710,5200,1,0,0,4,7,910,800,1977,0,98042,47.3634,-122.09,1560,5200,2,9,"low","0"
16042,16042,3.24476371937254,-6.29635871440052,7016200460,"8/26/2014",5e+05,4,2.25,2350,7210,1.5,0,0,4,7,2350,0,1972,0,98011,47.7407,-122.183,1930,7519,2,8,"top","0"
16046,16046,6.56265086453225,-3.67384901123857,8155500020,"10/18/2014",530000,5,2.75,2500,7140,1,0,0,4,7,1250,1250,1968,0,98008,47.6225,-122.108,2230,8400,2,3,"med","0"
16047,16047,25.8579777227221,-4.92747923399022,2597501190,"5/12/2015",270000,3,2.25,2080,26574,1,0,2,3,7,1380,700,1993,0,98002,47.2846,-122.192,1770,8140,2,9,"low","0"
16048,16048,-14.4929084030357,-3.34939839291076,5288200225,"11/25/2014",437500,3,2,1760,2875,2,0,2,3,7,1290,470,1988,0,98126,47.5602,-122.378,1760,4830,1,7,"med","0"
16050,16050,14.3935990541885,-18.9066112354869,6664900470,"11/7/2014",278000,4,2.5,1940,6887,2,0,0,3,7,1940,0,1990,0,98023,47.2911,-122.353,1870,6144,3,5,"low","0"
16051,16051,5.67383499156614,-23.8145006497988,7954300460,"9/4/2014",568500,4,2.5,3010,6181,2,0,0,3,9,3010,0,2000,0,98056,47.5212,-122.192,2960,6515,3,4,"med","0"
16054,16054,-28.6697854598052,6.79512144062508,1424059130,"3/18/2015",247500,3,0.75,1300,72309,1,0,0,3,6,680,620,1950,1987,98006,47.567,-122.124,3080,8395,2,2,"top","0"
16055,16055,-5.39639897801628,-2.32692386997359,7856660130,"12/4/2014",1250000,5,2.75,3710,13874,1.5,0,3,4,9,2340,1370,1977,0,98006,47.5686,-122.154,3370,13874,3,3,"med","1"
16056,16056,2.32797062724154,1.200925818436,5302400080,"10/15/2014",535000,4,2.5,2360,15008,1,0,0,3,9,1920,440,1986,0,98028,47.7363,-122.254,2680,15344,3,3,"med","0"
16057,16057,-4.35531031594022,-16.42501116081,3026059368,"7/11/2014",814842,3,2.5,3190,6899,2,0,0,3,9,3190,0,2014,0,98034,47.7153,-122.221,3190,6899,3,8,"top","1"
16058,16058,15.041639100976,-15.8811907847791,3275910020,"2/13/2015",340000,4,2.5,2181,5521,2,0,0,3,8,2181,0,2006,0,98001,47.3503,-122.291,2333,5143,3,5,"low","0"
16059,16059,-10.8406559946351,18.6705624190723,2229900020,"6/10/2014",359950,3,1.75,1890,9100,2,0,0,4,7,1890,0,1952,0,98133,47.7676,-122.339,1640,9100,1,1,"low","0"
16060,16060,-4.05241427092704,25.1551268350726,7748000020,"6/21/2014",750000,3,1.75,2610,5544,1.5,0,0,3,8,1680,930,1934,0,98117,47.684,-122.376,1330,5074,1,1,"low","1"
16061,16061,-7.10755285412351,29.2588155717771,7457000005,"9/26/2014",1220000,4,2,3090,8125,2.5,0,0,5,8,3090,0,1918,0,98117,47.6851,-122.395,1560,6250,1,1,"low","1"
16062,16062,-0.40504188912382,20.5295979415214,9268200285,"7/3/2014",370000,2,1,860,5040,1,0,0,3,7,860,0,1956,0,98117,47.6977,-122.365,1570,5040,1,1,"low","0"
16063,16063,16.0511020187647,-1.86493315016647,1328330780,"4/15/2015",329950,3,1,1000,9170,1,0,0,3,7,1000,0,1980,0,98058,47.4405,-122.134,1610,9170,2,9,"low","0"
16064,16064,6.63796714169815,-23.1628304835966,7806450190,"1/2/2015",5e+05,3,2.5,2760,35171,2,0,0,3,9,2760,0,1990,0,98058,47.465,-122.123,2720,35171,3,4,"med","0"
16069,16069,-3.61376097561442,8.64442241454015,1035000007,"12/18/2014",210000,3,2,1830,4992,1,0,0,3,7,1230,600,1953,0,98118,47.5145,-122.27,2050,7740,1,6,"med","0"
16070,16070,13.3637614178573,2.34398910022075,1471701470,"7/31/2014",293000,3,1.75,1420,13187,1,0,0,4,7,1420,0,1974,0,98059,47.4608,-122.065,1620,13824,2,9,"low","0"
16071,16071,-3.65130592935494,25.5486393472305,7519000225,"10/30/2014",465000,3,1,1580,3774,1.5,0,0,3,6,1580,0,1900,0,98117,47.6839,-122.361,1580,3860,1,1,"low","0"
16073,16073,-5.75413745830372,10.1104058454158,1223049150,"4/14/2015",325000,2,1.75,1670,10725,1,0,0,3,7,1670,0,1965,0,98178,47.4893,-122.229,1600,10725,2,6,"med","0"
16074,16074,22.4392193210533,2.03160089921931,5198600010,"8/19/2014",180000,3,2,1670,7056,1,0,0,4,7,1670,0,1958,0,98002,47.3139,-122.212,1330,8415,2,9,"low","0"
16075,16075,-1.27484491825818,8.7563453353751,4310703070,"4/13/2015",650000,6,3,2960,5000,1,0,0,3,8,1790,1170,1968,0,98103,47.6971,-122.341,1280,1251,1,6,"med","1"
16076,16076,-8.04168254031149,16.5224205931835,6154900005,"9/24/2014",665000,4,2.75,2420,7102,1,0,0,5,7,1670,750,1946,0,98177,47.7042,-122.371,1620,7102,1,1,"low","1"
16077,16077,-7.47153500707643,9.72797116769956,3541700170,"10/17/2014",324450,3,2,1420,16000,1,0,0,3,7,1420,0,1966,0,98166,47.478,-122.358,1900,12630,1,6,"med","0"
16078,16078,-13.5710202717441,13.1700750396604,952001495,"3/6/2015",588000,4,1.75,2170,5750,1,0,2,3,7,1370,800,1975,0,98116,47.5668,-122.383,1450,5750,1,6,"med","0"
16079,16079,2.51547217149252,22.0349577449111,8122600020,"5/21/2014",2e+05,4,1,1310,5200,1.5,0,0,3,6,1160,150,1945,0,98126,47.5384,-122.37,1090,5180,1,1,"low","0"
16080,16080,3.54977704563088,2.48970061974106,3579700080,"9/5/2014",383000,4,1.75,1830,11090,1,0,0,3,7,1060,770,1962,0,98028,47.7333,-122.246,1990,10917,1,3,"med","0"
16081,16081,-0.776167738097154,7.64260370660047,2769602140,"12/15/2014",499950,3,2,1360,2500,1,0,0,3,7,730,630,1986,0,98107,47.6753,-122.363,1630,5000,1,6,"med","0"
16082,16082,27.3032315049142,-4.67496435036818,5152920170,"4/21/2015",549000,5,2.5,3440,12350,1,0,2,4,9,1760,1680,1976,0,98003,47.3427,-122.325,3440,12763,2,9,"low","0"
16083,16083,-1.73675120327749,7.04468865310974,3226049530,"1/22/2015",465000,5,3,2010,7264,1,0,0,3,7,1290,720,1990,0,98103,47.6945,-122.33,1510,7326,1,6,"med","0"
16084,16084,8.01501790369703,-16.8684368436978,4017050020,"8/14/2014",450000,3,2.5,2450,19744,2,0,0,3,10,2450,0,1990,0,98038,47.3746,-122.026,2650,19597,3,5,"low","0"
16085,16085,2.77765566010418,-16.0758872832335,3982700250,"4/23/2015",799900,4,2.5,3030,7800,2,0,0,3,9,1580,1450,1991,0,98033,47.689,-122.196,2840,7435,3,5,"low","1"
16086,16086,12.1515723289667,-2.01352265348558,2523069134,"4/6/2015",495000,4,2.5,2480,91911,1,0,2,4,7,1470,1010,1973,0,98027,47.4579,-121.981,2540,91911,2,3,"med","0"
16087,16087,-12.6732741196684,-2.26128977057182,7281300010,"8/22/2014",1200000,3,3.5,4310,10842,2,0,2,3,10,3140,1170,1988,0,98177,47.7735,-122.386,2280,11106,3,7,"med","1"
16089,16089,-3.51709427234857,25.2140770536448,7234600851,"12/16/2014",589000,4,1,2210,4366,2,0,0,3,8,2210,0,1901,0,98122,47.6105,-122.309,1740,1745,1,1,"low","0"
16090,16090,17.9665762464277,6.78075195536425,7418000020,"7/24/2014",305000,3,1.75,1400,10350,1,0,0,4,7,1400,0,1976,0,98059,47.479,-122.132,1780,10457,2,9,"low","0"
16091,16091,-23.6481021150379,10.0886907092864,7548300170,"3/31/2015",6e+05,4,2.25,2760,5200,2,0,0,3,7,1790,970,1910,2003,98144,47.589,-122.313,1310,2059,1,2,"top","0"
16092,16092,-5.30619104845859,-13.0384514492518,1446300020,"5/31/2014",587000,4,2.5,2550,6256,2,0,0,3,9,2550,0,1992,0,98072,47.7742,-122.166,2460,8256,3,8,"top","0"
16094,16094,21.1006469109336,4.27259838042112,16000545,"3/12/2015",250000,4,1,1320,11212,1,0,0,5,6,1320,0,1914,0,98002,47.3098,-122.209,1060,6766,2,9,"low","0"
16095,16095,-12.9821144980506,-9.97546771001397,7996720050,"4/24/2015",515000,3,3,2440,3202,2,0,0,4,8,1640,800,1982,0,98133,47.7152,-122.342,2440,3200,1,7,"med","0"
16096,16096,-0.806968313784077,-25.9322701142052,8691310840,"5/9/2014",833000,4,2.75,3780,10308,2,0,0,3,10,3780,0,1999,0,98075,47.589,-121.983,3500,10740,3,4,"med","1"
16099,16099,4.60816176977686,13.283608578138,1180002580,"3/19/2015",180000,2,1,890,6000,1,0,0,2,6,890,0,1919,0,98178,47.4976,-122.225,1100,6000,1,1,"low","0"
16100,16100,5.77699703328726,3.48954405746739,3379100130,"6/18/2014",507000,4,1.75,1770,9375,1,0,0,4,7,1170,600,1968,0,98052,47.6935,-122.112,1540,9375,2,3,"med","0"
16102,16102,4.18258276086573,-19.5102093388556,7569500010,"11/20/2014",616950,3,3.5,2490,2722,2,0,0,3,8,2020,470,1999,0,98005,47.5893,-122.165,2490,2755,3,4,"med","0"
16103,16103,18.8642485496428,8.22385756013788,8026200080,"7/15/2014",372000,4,1.75,1890,10550,1,0,0,5,7,1010,880,1969,0,98056,47.5147,-122.193,1930,7291,2,9,"low","0"
16104,16104,-25.4528942054232,11.5480159480276,5101404555,"10/6/2014",290000,2,1,1020,6380,1,0,0,3,7,1020,0,1930,1973,98115,47.6971,-122.317,1380,6380,1,2,"top","0"
16105,16105,12.3510668359338,-22.8702771968302,9432900250,"3/9/2015",329990,4,2.75,2420,8438,2,0,0,3,8,2420,0,1997,0,98022,47.2089,-122.011,2270,8770,3,5,"low","0"
16106,16106,-3.51761243924197,14.4197411534558,3995700250,"10/13/2014",393500,3,1.75,1600,8156,1,0,0,5,7,1600,0,1948,0,98155,47.7397,-122.3,1200,8156,1,1,"low","0"
16107,16107,-5.72677895691234,-0.986830811988773,2574900080,"5/13/2014",1550000,5,3.25,3370,17458,1,0,2,5,10,2000,1370,1982,0,98040,47.5591,-122.229,4240,15202,2,3,"med","1"
16108,16108,26.1673412860048,-0.474948636301859,8731982630,"5/22/2014",240000,4,2.25,1720,8300,1,0,0,4,8,1720,0,1973,0,98023,47.3192,-122.385,2010,8000,2,9,"low","0"
16109,16109,6.8897648799362,14.7730829453299,2968800660,"5/13/2014",285000,3,1,1090,8640,1,0,0,4,6,1090,0,1973,0,98166,47.459,-122.355,1260,8400,2,1,"low","0"
16111,16111,-1.64406624338902,4.99119769210004,1118000080,"3/31/2015",1930000,4,3.75,3600,16101,1,0,0,3,9,3600,0,1951,0,98112,47.6308,-122.287,3650,9506,1,6,"med","1"
16112,16112,-12.6783808401139,11.9503325170982,8923600185,"8/29/2014",8e+05,3,2.5,2760,9471,1,0,2,3,8,1760,1000,1956,0,98115,47.676,-122.272,3040,6765,1,6,"med","1"
16113,16113,-2.23180256823235,-15.116983242218,1725059252,"4/2/2015",550000,4,3.5,2770,24140,2,0,0,3,8,2770,0,1967,0,98033,47.6585,-122.186,1720,16011,3,8,"top","0"
16114,16114,4.27243154813826,1.35772320160437,3818700190,"12/15/2014",387846,4,1.75,2520,15205,1,0,0,4,7,2040,480,1954,0,98028,47.7642,-122.264,1680,10000,2,3,"med","0"
16115,16115,20.8620654815845,-1.48968667353681,5125400305,"8/21/2014",367500,4,2,1960,16015,1,0,0,3,7,1960,0,1980,0,98002,47.33,-122.22,1960,16015,2,9,"low","0"
16116,16116,-11.0908922748999,21.4757907813456,4232400010,"8/4/2014",780500,5,1,1760,4264,2,0,0,3,8,1760,0,1902,0,98112,47.6246,-122.312,2130,4264,1,1,"low","1"
16117,16117,-0.976499928211308,15.97635620875,5100402606,"5/5/2015",680000,3,1.75,1090,6775,1,0,0,4,7,850,240,1950,0,98115,47.6934,-122.321,1580,5760,1,1,"low","1"
16119,16119,8.25211310072914,7.42546607116911,1246700050,"6/12/2014",370000,2,1,1220,17172,1,0,0,4,6,1220,0,1947,0,98033,47.6934,-122.163,1510,12915,2,3,"med","0"
16120,16120,-3.34688006737353,10.6862367070666,1837010010,"3/13/2015",465000,3,1.75,1730,8073,1,0,0,3,8,1350,380,1971,0,98177,47.7694,-122.367,2500,8073,1,6,"med","0"
16122,16122,11.4966765674595,-17.6367085956038,5468760050,"1/5/2015",270000,4,2.5,1600,9921,2,0,0,3,7,1600,0,2009,0,98042,47.3678,-122.124,2140,5806,3,5,"low","0"
16126,16126,0.597544874902892,17.1311277413654,751000020,"6/26/2014",290000,2,1,930,7740,1,0,0,3,6,930,0,1924,0,98125,47.7091,-122.292,1250,7740,1,1,"low","0"
16127,16127,0.575015733239064,3.75237209818951,3578400670,"9/24/2014",354000,3,2,1010,21340,1,0,0,3,8,1010,0,1980,0,98074,47.6223,-122.043,1700,13045,2,3,"med","0"
16128,16128,-9.19817359443002,24.3901316780656,2767603890,"3/4/2015",705000,5,3,2380,5000,2,0,0,5,7,2380,0,1909,0,98107,47.6722,-122.389,1800,4650,1,1,"low","1"
16129,16129,3.13229499393213,-1.52591907794648,9477000190,"8/8/2014",445000,3,2.25,1860,7200,1,0,0,4,7,1240,620,1977,0,98034,47.7332,-122.192,1560,7630,2,3,"med","0"
16130,16130,20.1984038575782,-0.242805476641703,2268000500,"7/21/2014",229900,3,1,1440,11925,1,0,0,3,7,1440,0,1968,0,98003,47.2738,-122.3,1440,10425,2,9,"low","0"
16131,16131,0.285996275920456,-22.001145602804,7202271060,"3/10/2015",610000,4,2.5,2980,5896,2,0,0,3,8,2980,0,2001,0,98053,47.6872,-122.036,2900,5712,3,4,"med","0"
16133,16133,9.48176827198326,3.91561298253052,3298400470,"2/4/2015",437400,3,1.75,2150,8925,1,0,0,4,7,2150,0,1960,0,98008,47.6253,-122.119,1100,7875,2,3,"med","0"
16134,16134,-0.874848394562671,-19.8468780513829,8854000010,"8/12/2014",540000,5,2.75,3160,10059,2,0,0,3,10,1740,1420,1978,0,98011,47.7477,-122.217,3120,11557,3,4,"med","0"
16135,16135,-28.1182333723615,6.27328587418903,1624059093,"6/30/2014",570000,3,2,1890,29185,1,0,0,3,7,1470,420,1949,2013,98006,47.5621,-122.168,2580,11600,2,2,"top","0"
16137,16137,4.63989241821515,-26.0319088032443,7853230460,"4/3/2015",555000,3,2.5,2690,4819,2,0,0,3,7,2690,0,2004,0,98065,47.5302,-121.849,2360,4829,3,4,"med","0"
16138,16138,16.7421816513072,2.2849080932798,1796350080,"6/23/2014",239950,3,1.75,1230,9600,1,0,0,4,7,1230,0,1984,0,98042,47.3675,-122.095,1330,8250,2,9,"low","0"
16139,16139,2.94133856700287,-1.32773965798688,9477200460,"1/8/2015",350000,3,1,950,9451,1,0,0,4,7,950,0,1977,0,98034,47.7308,-122.19,1480,8352,2,3,"med","0"
16141,16141,-0.271078823722314,11.6307429007346,1454100440,"6/5/2014",456000,4,1.75,1670,9886,1,0,0,5,7,1670,0,1947,0,98125,47.7249,-122.287,2590,9997,1,6,"med","0"
16142,16142,5.48409691193992,2.15616135221384,2558690130,"8/13/2014",465000,4,2.25,2140,7701,1,0,0,4,7,1470,670,1977,0,98034,47.7213,-122.171,2130,8050,2,3,"med","0"
16144,16144,5.21883178105556,0.851030736770723,3876000440,"7/28/2014",517850,5,2.75,3050,7500,1,0,0,4,8,1800,1250,1966,0,98034,47.7249,-122.187,2060,7848,2,3,"med","0"
16145,16145,13.3382752919508,-15.8016577336917,4137070440,"9/30/2014",329000,5,2.75,2570,7260,2,0,0,3,8,2570,0,1996,0,98092,47.2622,-122.212,2200,7421,3,5,"low","0"
16146,16146,-17.4062782335333,-4.1030718252234,2391602500,"5/15/2014",512500,3,2.5,1840,2875,2,0,0,4,7,1840,0,1997,0,98116,47.562,-122.393,1240,5750,3,7,"med","0"
